!Murata Part Number: LQW15CAR11J00
!These Parameters are Measured in Series Mode Connection
!       o--[Z]--o
!Port1              Port2
!       o-------o
!
!Freq. Start=10[MHz] Stop=20[GHz], 401[Steps]
# Hz S RI R 50
!Freq.(Hz) S11(Real) S11(Imag) S21(Real) S21(Imag) S12(Real) S12(Imag) S22(Real) S22(Imag)
1.2284002568219973E8 0.3941340341079972 0.43362272541989244 0.6058659658920029 -0.43362272541989244 0.6058659658920029 -0.43362272541989244 0.3941340341079972 0.43362272541989244
1.2519658235279638E8 0.402104534446168 0.4348686944880559 0.597895465553832 -0.4348686944880558 0.597895465553832 -0.4348686944880558 0.402104534446168 0.4348686944880559
1.2759834708412805E8 0.4101235933027048 0.43597908342601194 0.5898764066972951 -0.43597908342601194 0.5898764066972951 -0.43597908342601194 0.4101235933027048 0.43597908342601194
1.3004618714528315E8 0.4181866013564907 0.43695161327646853 0.5818133986435092 -0.43695161327646864 0.5818133986435092 -0.43695161327646864 0.4181866013564907 0.43695161327646853
1.3254098644299515E8 0.4262888157625563 0.4377841958337223 0.5737111842374437 -0.4377841958337222 0.5737111842374437 -0.4377841958337222 0.4262888157625563 0.4377841958337223
1.3508364584081843E8 0.434425370305305 0.4384749430687181 0.565574629694695 -0.438474943068718 0.565574629694695 -0.438474943068718 0.434425370305305 0.4384749430687181
1.3767508348442695E8 0.44259128633022177 0.4390221759127934 0.5574087136697783 -0.4390221759127934 0.5574087136697783 -0.4390221759127934 0.44259128633022177 0.4390221759127934
1.4031623513315368E8 0.4507814844058828 0.4394244323270726 0.5492185155941173 -0.4394244323270726 0.5492185155941173 -0.4394244323270726 0.4507814844058828 0.4394244323270726
1.4300805449788994E8 0.4589907966604378 0.43968047458873427 0.5410092033395622 -0.4396804745887344 0.5410092033395622 -0.4396804745887344 0.4589907966604378 0.43968047458873427
1.4575151358546713E8 0.4672139797295358 0.43978929573049613 0.5327860202704643 -0.43978929573049613 0.5327860202704643 -0.43978929573049613 0.4672139797295358 0.43978929573049613
1.4854760304964545E8 0.4754457282459927 0.43975012507562555 0.5245542717540074 -0.4397501250756256 0.5245542717540074 -0.4397501250756256 0.4754457282459927 0.43975012507562555
1.5139733254883516E8 0.4836806887954984 0.43956243281750007 0.5163193112045017 -0.4395624328175 0.5163193112045017 -0.4395624328175 0.4836806887954984 0.43956243281750007
1.5430173111068106E8 0.49191347425739396 0.4392259336001403 0.508086525742606 -0.4392259336001403 0.508086525742606 -0.4392259336001403 0.49191347425739396 0.4392259336001403
1.5726184750364086E8 0.5001386784451021 0.4387405890641313 0.4998613215548979 -0.4387405890641312 0.4998613215548979 -0.4387405890641312 0.5001386784451021 0.4387405890641313
