! BLM15PX121SN1
# Hz S RI R 50
!Freq.(Hz) S11(Real) S11(Imag) S21(Real) S21(Imag) S12(Real) S12(Imag) S22(Real) S22(Imag)
5161903.213778406 0.03857174366123591 0.14067686584321357 0.9614282563387642 -0.14067686584321357 0.9614282563387642 -0.14067686584321357 0.03857174366123591 0.14067686584321357
5266264.4083550945 0.04001681365421766 0.1431151528913685 0.9599831863457825 -0.1431151528913685 0.9599831863457825 -0.1431151528913685 0.04001681365421766 0.1431151528913685
5372735.53380077 0.04151216318243193 0.1455800322286518 0.9584878368175681 -0.1455800322286518 0.9584878368175681 -0.1455800322286518 0.04151216318243193 0.1455800322286518
5481359.247812959 0.04305919382554006 0.14807087195362845 0.95694080617446 -0.14807087195362845 0.95694080617446 -0.14807087195362845 0.04305919382554006 0.14807087195362845
5592179.070524632 0.04465931921727639 0.15058697703418925 0.9553406807827237 -0.15058697703418922 0.9553406807827237 -0.15058697703418922 0.04465931921727639 0.15058697703418925
5705239.401940555 0.04631396281762737 0.15312758683205707 0.9536860371823727 -0.15312758683205707 0.9536860371823727 -0.15312758683205707 0.04631396281762737 0.15312758683205707
5820585.5397261735 0.048024555478879224 0.15569187264967219 0.9519754445211208 -0.15569187264967219 0.9519754445211208 -0.15569187264967219 0.048024555478879224 0.15569187264967219
5938263.697356135 0.04979253279808333 0.1582789353127968 0.9502074672019166 -0.1582789353127968 0.9502074672019166 -0.1582789353127968 0.04979253279808333 0.1582789353127968
6058321.022629741 0.051619332249056044 0.1608878028033463 0.9483806677509441 -0.1608878028033463 0.9483806677509441 -0.1608878028033463 0.051619332249056044 0.1608878028033463
6180805.616560728 0.05350639008771719 0.1635174279581276 0.9464936099122827 -0.1635174279581276 0.9464936099122827 -0.1635174279581276 0.05350639008771719 0.1635174279581276
6305766.552648956 0.055455138025391086 0.1661666862503521 0.9445448619746089 -0.16616668625035208 0.9445448619746089 -0.16616668625035208 0.055455138025391086 0.1661666862503521
6433253.896541728 0.0574669996656534 0.16883437367197368 0.9425330003343465 -0.16883437367197368 0.9425330003343465 -0.16883437367197368 0.0574669996656534 0.16883437367197368
6563318.726092606 0.05954338670141072 0.1715192047360634 0.9404566132985893 -0.17151920473606344 0.9404566132985893 -0.17151920473606344 0.05954338670141072 0.1715192047360634
6696013.151825785 0.0616856948701598 0.1742198106195679 0.9383143051298403 -0.1742198106195679 0.9383143051298403 -0.1742198106195679 0.0616856948701598 0.1742198106195679
6831390.3378141755 0.06389529966679025 0.1769347374678821 0.9361047003332098 -0.1769347374678821 0.9361047003332098 -0.1769347374678821 0.06389529966679025 0.1769347374678821
6969504.522979628 0.06617355181487666 0.17966244488368965 0.9338264481851233 -0.17966244488368965 0.9338264481851233 -0.17966244488368965 0.06617355181487666 0.17966244488368965
7110411.042823766 0.06852177249915338 0.1824013046234575 0.9314782275008466 -0.1824013046234575 0.9314782275008466 -0.1824013046234575 0.06852177249915338 0.1824013046234575
7254166.351598182 0.07094124836378082 0.1851495995258058 0.9290587516362192 -0.1851495995258058 0.9290587516362192 -0.1851495995258058 0.07094124836378082 0.1851495995258058
7400828.044922853 0.07343322628309337 0.18790552269667693 0.9265667737169067 -0.18790552269667693 0.9265667737169067 -0.18790552269667693 0.07343322628309337 0.18790552269667693
7550454.882861849 0.07599890791376426 0.19066717697678442 0.9240010920862358 -0.19066717697678442 0.9240010920862358 -0.19066717697678442 0.07599890791376426 0.19066717697678442
7703106.813465575 0.07863944403972237 0.1934325747172042 0.9213605559602777 -0.1934325747172042 0.9213605559602777 -0.1934325747172042 0.07863944403972237 0.1934325747172042
7858844.9967889795 0.08135592872370515 0.19619963788915312 0.9186440712762949 -0.19619963788915312 0.9186440712762949 -0.19619963788915312 0.08135592872370515 0.19619963788915312
8017731.829395356 0.08414939328201583 0.19896619855396444 0.9158506067179841 -0.19896619855396444 0.9158506067179841 -0.19896619855396444 0.08414939328201583 0.19896619855396444
8179830.96935555 0.0870208001018526 0.2017299997189768 0.9129791998981472 -0.2017299997189768 0.9129791998981472 -0.2017299997189768 0.0870208001018526 0.2017299997189768
8345207.361752584 0.08997103632348324 0.20448869660450034 0.9100289636765168 -0.20448869660450034 0.9100289636765168 -0.20448869660450034 0.08997103632348324 0.20448869660450034
8513927.264701942 0.09300090741251339 0.2072398583461628 0.9069990925874865 -0.2072398583461628 0.9069990925874865 -0.2072398583461628 0.09300090741251339 0.2072398583461628
8686058.275897898 0.09611113065052503 0.20998097015576728 0.9038888693494751 -0.2099809701557673 0.9038888693494751 -0.2099809701557673 0.09611113065052503 0.20998097015576728
8861669.359696563 0.09930232857540604 0.21270943596228029 0.900697671424594 -0.2127094359622803 0.900697671424594 -0.2127094359622803 0.09930232857540604 0.21270943596228029
9040830.87474648 0.10257502240571835 0.21542258155269972 0.8974249775942816 -0.21542258155269967 0.8974249775942816 -0.21542258155269967 0.10257502240571835 0.21542258155269972
9223614.602177842 0.10592962548642243 0.2181176582303158 0.8940703745135775 -0.2181176582303158 0.8940703745135775 -0.2181176582303158 0.10592962548642243 0.2181176582303158
9410093.774361636 0.1093664367961463 0.22079184700525778 0.8906335632038536 -0.22079184700525784 0.8906335632038536 -0.22079184700525784 0.1093664367961463 0.22079184700525778
9600343.10425021 0.11288563455891466 0.22344226332921427 0.8871143654410855 -0.2234422633292142 0.8871143654410855 -0.2234422633292142 0.11288563455891466 0.22344226332921427
9794438.815311063 0.11648727000578439 0.2260659623828241 0.8835127299942155 -0.2260659623828241 0.8835127299942155 -0.2260659623828241 0.11648727000578439 0.2260659623828241
9992458.672065785 0.1201712613341199 0.22865994492046196 0.87982873866588 -0.22865994492046193 0.87982873866588 -0.22865994492046193 0.1201712613341199 0.22865994492046196
1.019448201124646E7 0.1239373879142346 0.231221163673 0.8760626120857654 -0.23122116367300002 0.8760626120857654 -0.23122116367300002 0.1239373879142346 0.231221163673
1.040058977358195E7 0.1277852847947603 0.23374653030463563 0.8722147152052397 -0.2337465303046356 0.8722147152052397 -0.2337465303046356 0.1277852847947603 0.23374653030463563
1.0610864536226831E7 0.13171443755934548 0.23623292291505907 0.8682855624406544 -0.23623292291505907 0.8682855624406544 -0.23623292291505907 0.13171443755934548 0.23623292291505907
